시도코드,시도,시군구코드,시군구,읍면동,읍면동수정,ID,CD,선거인수,투표수,더불어민주당 이재명,국민의힘 윤석열,정의당 심상정,기본소득당 오준호,국가혁명당 허경영,노동당 이백윤,새누리당 옥은호,신자유민주연합 김경재,우리공화당 조원진,진보당 김재연,통일한국당 이경희,한류연합당 김민찬,계,무효 투표수,기권수,,,,,,,,,,,,,std,민주,국힘,정의,기본소득,국가혁명,노동,새누리,신자유,우리공화,진보,통일한국,한류연합,3위
4100,경기도,4143,양평군,단월면,단월면,경기도_양평군_단월면,3138036,3311,2550,974,1484,35,3,19,0,1,2,1,0,0,4,2523,27,761,38.60483551,58.81886643,1.387237416,0.118906064,0.75307174,0,0.039635355,0.079270709,0.039635355,0,0,0.158541419,18.52745549,2,1,3,6,4,10,8,7,8,10,10,5,정의
4100,경기도,4143,양평군,서종면,서종면,경기도_양평군_서종면,3138035,6953,5286,2179,2932,90,0,26,4,0,1,9,3,3,2,5249,37,1667,41.51266908,55.85825872,1.714612307,0,0.495332444,0.076204991,0,0.019051248,0.171461231,0.057153744,0.057153744,0.038102496,18.28784257,2,1,3,11,4,6,11,10,5,7,7,9,정의
4100,경기도,4143,양평군,양동면,양동면,경기도_양평군_양동면,3138038,3752,2831,978,1744,47,4,20,1,1,1,2,5,2,4,2809,22,921,34.81666073,62.08615166,1.673193307,0.14239943,0.711997152,0.035599858,0.035599858,0.035599858,0.071199715,0.177999288,0.071199715,0.14239943,18.79039971,2,1,3,6,4,10,10,10,8,5,8,6,정의
4100,경기도,4143,양평군,양서면,양서면,경기도_양평군_양서면,3138033,10366,7692,3260,4126,165,5,43,0,1,5,12,7,0,6,7630,62,2674,42.72608126,54.07601573,2.162516383,0.065530799,0.563564875,0,0.01310616,0.065530799,0.157273919,0.091743119,0,0.078636959,18.07724708,2,1,3,8,4,11,10,8,5,6,11,7,정의
4100,경기도,4143,양평군,양평읍,양평읍,경기도_양평군_양평읍,3138011,22411,16105,6692,8744,382,7,143,3,2,2,13,9,7,5,16009,96,6306,41.80148666,54.61927666,2.386157786,0.043725404,0.893247548,0.018739459,0.012492973,0.012492973,0.081204323,0.056218377,0.043725404,0.031232432,18.03654437,2,1,3,7,4,10,11,11,5,6,7,9,정의
4100,경기도,4143,양평군,옥천면,옥천면,경기도_양평군_옥천면,3138034,7243,5748,2471,3055,115,1,60,1,0,3,2,4,1,2,5715,33,1495,43.23709536,53.45581802,2.012248469,0.017497813,1.049868766,0.017497813,0,0.052493438,0.034995626,0.069991251,0.017497813,0.034995626,18.02498255,2,1,3,9,4,9,12,6,7,5,9,7,정의
4100,경기도,4143,양평군,용문면,용문면,경기도_양평군_용문면,3138040,13726,10210,4246,5559,183,8,93,4,2,1,5,9,3,8,10121,89,3516,41.95237625,54.92540263,1.808121727,0.079043573,0.918881533,0.039521786,0.019760893,0.009880447,0.049402233,0.088924019,0.02964134,0.079043573,18.13745621,2,1,3,6,4,9,11,12,8,5,10,6,정의
4100,경기도,4143,양평군,지평면,지평면,경기도_양평군_지평면,3138039,5853,4466,1773,2541,64,1,32,3,1,1,7,2,4,4,4433,33,1387,39.99548838,57.32009926,1.443717573,0.022558087,0.721858786,0.067674261,0.022558087,0.022558087,0.15790661,0.045116174,0.090232348,0.090232348,18.38149952,2,1,3,10,4,8,10,10,5,9,6,6,정의
4100,경기도,4143,양평군,청운면,청운면,경기도_양평군_청운면,3138037,3184,2371,843,1432,40,1,13,2,1,3,4,4,3,2,2348,23,813,35.90289608,60.98807496,1.703577513,0.042589438,0.553662692,0.085178876,0.042589438,0.127768313,0.170357751,0.170357751,0.127768313,0.085178876,18.66044714,2,1,3,11,4,9,11,7,5,5,7,9,정의
4100,경기도,4144,가평군,가평읍,가평읍,경기도_가평군_가평읍,3137011,15629,11538,4706,6389,255,2,75,2,1,3,5,7,7,6,11458,80,4091,41.07174027,55.76016757,2.225519288,0.017455053,0.654564496,0.017455053,0.008727527,0.02618258,0.043637633,0.061092686,0.061092686,0.05236516,18.18457605,2,1,3,10,4,10,12,9,8,5,5,7,정의
4100,경기도,4144,가평군,북면,북면,경기도_가평군_북면,3137035,3086,2343,819,1433,37,1,25,0,0,0,4,5,1,2,2327,16,743,35.19553073,61.58143532,1.590030082,0.042973786,1.07434465,0,0,0,0.171895144,0.21486893,0.042973786,0.085947572,18.7114814,2,1,3,8,4,10,10,10,6,5,8,7,정의
4100,경기도,4144,가평군,상면,상면,경기도_가평군_상면,3137033,4593,3426,1249,2010,70,4,37,1,0,2,2,2,2,4,3383,43,1167,36.91989359,59.41472066,2.069169376,0.11823825,1.093703813,0.029559563,0,0.059119125,0.059119125,0.059119125,0.059119125,0.11823825,18.40601058,2,1,3,5,4,11,12,7,7,7,7,5,정의
4100,경기도,4144,가평군,설악면,설악면,경기도_가평군_설악면,3137031,7473,5558,1933,3429,92,1,38,1,1,1,9,3,2,5,5515,43,1915,35.04986401,62.17588395,1.668177697,0.018132366,0.689029918,0.018132366,0.018132366,0.018132366,0.163191296,0.054397099,0.036264733,0.090661831,18.85094648,2,1,3,9,4,9,9,9,5,7,8,6,정의
4100,경기도,4144,가평군,조종면,조종면,경기도_가평군_조종면,3137036,7288,5176,2045,2769,119,10,77,10,3,7,6,7,10,3,5066,110,2112,40.36715357,54.6585077,2.348993289,0.197394394,1.519936834,0.197394394,0.059218318,0.138176076,0.118436636,0.138176076,0.197394394,0.059218318,17.7757567,2,1,3,5,4,5,11,8,10,8,5,11,정의
4100,경기도,4144,가평군,청평면,청평면,경기도_가평군_청평면,3137032,11292,8330,3269,4731,165,5,76,1,0,2,12,5,3,4,8273,57,2962,39.51408195,57.18602683,1.994439744,0.060437568,0.918651033,0.012087514,0,0.024175027,0.145050163,0.060437568,0.036262541,0.048350054,18.26455,2,1,3,6,4,11,12,10,5,6,9,8,정의
4100,경기도,4145,부천시,대산동,대산동,경기도_부천시_대산동,3105092,65980,48304,25192,20968,1244,25,337,18,4,12,34,39,8,13,47894,410,17676,52.59949054,43.7800142,2.597402597,0.052198605,0.703637199,0.037582996,0.008351777,0.025055331,0.070990103,0.081429824,0.016703554,0.027143275,17.9288451,1,2,3,7,4,8,12,10,6,5,11,9,정의
4100,경기도,4145,부천시,범안동,범안동,경기도_부천시_범안동,3105094,70059,53963,29679,22048,1386,30,317,10,3,12,27,49,14,16,53591,372,16096,55.38056763,41.1412364,2.586255155,0.055979549,0.591517232,0.01865985,0.005597955,0.02239182,0.050381594,0.091433263,0.026123789,0.029855759,18.10462732,1,2,3,6,4,11,12,10,7,5,9,8,정의
4100,경기도,4145,부천시,부천동,부천동,경기도_부천시_부천동,3105088,74822,55352,30924,21978,1386,46,434,18,3,12,33,63,9,24,54930,422,19470,56.29710541,40.01092299,2.52321136,0.083742946,0.790096486,0.032768979,0.005461496,0.021845986,0.060076461,0.114691425,0.016384489,0.043691972,18.12898941,1,2,3,6,4,9,12,10,7,5,11,8,정의
4100,경기도,4145,부천시,상동,상동,경기도_부천시_상동,3105091,65597,52781,27545,23141,1413,18,215,12,4,13,26,19,5,13,52424,357,12816,52.54272852,44.14199603,2.695330383,0.034335419,0.410117503,0.022890279,0.007630093,0.024797803,0.049595605,0.036242942,0.009537616,0.024797803,17.98925758,1,2,3,7,4,10,12,8,5,6,11,8,정의
4100,경기도,4145,부천시,성곡동,성곡동,경기도_부천시_성곡동,3105095,67534,48086,27158,18895,1057,38,419,11,5,9,25,47,13,30,47707,379,19448,56.92665647,39.60634708,2.215607772,0.079652881,0.878277821,0.023057413,0.010480642,0.018865156,0.052403211,0.098518037,0.02724967,0.062883854,18.21555744,1,2,3,6,4,10,12,11,8,5,9,7,정의
4100,경기도,4145,부천시,소사본동,소사본동,경기도_부천시_소사본동,3105093,44275,32882,17035,14489,766,23,221,5,7,6,37,30,8,14,32641,241,11393,52.1889648,44.38895867,2.346741828,0.070463527,0.67706259,0.015318158,0.021445421,0.01838179,0.11335437,0.091908949,0.024509053,0.042890843,17.95069569,1,2,3,7,4,12,10,11,5,6,9,8,정의
4100,경기도,4145,부천시,신중동,신중동,경기도_부천시_신중동,3105090,102278,78631,39756,35771,1928,48,390,14,14,17,37,55,17,21,78068,563,23647,50.92483476,45.8203105,2.469641851,0.061484859,0.499564482,0.017933084,0.017933084,0.021775888,0.047394579,0.070451401,0.021775888,0.026899626,17.94869614,1,2,3,6,4,11,11,9,7,5,9,8,정의
4100,경기도,4145,부천시,심곡동,심곡동,경기도_부천시_심곡동,3105087,53909,36781,19823,15241,884,26,347,10,9,14,29,38,8,14,36443,338,17128,54.39453393,41.82147463,2.425705897,0.071344291,0.952171885,0.027440112,0.024696101,0.038416157,0.079576325,0.104272425,0.02195209,0.038416157,17.98445046,1,2,3,7,4,10,11,8,6,5,12,8,정의
4100,경기도,4145,부천시,오정동,오정동,경기도_부천시_오정동,3105096,67068,47076,26030,18924,1125,32,399,8,8,12,38,56,14,29,46675,401,19992,55.76861275,40.54418854,2.410283878,0.068559186,0.854847349,0.017139796,0.017139796,0.025709695,0.081414033,0.119978575,0.029994644,0.062131762,18.09053165,1,2,3,7,4,11,11,10,6,5,9,8,정의
4100,경기도,4145,부천시,중동,중동,경기도_부천시_중동,3105089,33254,25113,12549,11513,626,19,152,5,4,5,23,18,5,10,24929,184,8141,50.33896265,46.18316017,2.511131614,0.076216455,0.609731638,0.020056962,0.016045569,0.020056962,0.092262024,0.072205062,0.020056962,0.040113924,17.88915471,1,2,3,6,4,9,12,9,5,7,9,8,정의
4200,강원도,4201,춘천시,강남동,강남동,강원도_춘천시_강남동,3201068,17690,13666,5990,7086,381,5,88,3,4,2,2,10,2,1,13574,92,4024,44.12848092,52.20274053,2.806836599,0.036835126,0.648298217,0.022101076,0.029468101,0.01473405,0.01473405,0.073670252,0.01473405,0.007367025,17.9058256,2,1,3,6,4,8,7,9,9,5,9,12,정의
4200,강원도,4201,춘천시,교동,교동,강원도_춘천시_교동,3201052,3612,2784,1150,1475,74,2,38,1,0,1,0,4,1,1,2747,37,828,41.86385147,53.69493993,2.693847834,0.072806698,1.383327266,0.036403349,0,0.036403349,0,0.145613396,0.036403349,0.036403349,17.82226491,2,1,3,6,4,7,11,7,11,5,7,7,정의
4200,강원도,4201,춘천시,근화동,근화동,강원도_춘천시_근화동,3201057,6462,4573,2070,2284,120,2,47,5,0,1,5,2,0,2,4538,35,1889,45.61480829,50.33054209,2.644336712,0.044072279,1.035698546,0.110180696,0,0.022036139,0.110180696,0.044072279,0,0.044072279,17.76850362,2,1,3,7,4,5,11,10,5,7,11,7,정의
4200,강원도,4201,춘천시,남면,남면,강원도_춘천시_남면,3201035,902,692,225,445,12,0,4,2,0,0,0,1,0,0,689,3,210,32.65602322,64.58635704,1.741654572,0,0.580551524,0.290275762,0,0,0,0.145137881,0,0,19.16584584,2,1,3,7,4,5,7,7,7,6,7,7,정의
4200,강원도,4201,춘천시,남산면,남산면,강원도_춘천시_남산면,3201036,3107,2379,868,1424,37,0,29,0,0,0,2,2,1,0,2363,16,728,36.73296657,60.26237833,1.565806179,0,1.227253491,0,0,0,0.084638172,0.084638172,0.042319086,0,18.5999681,2,1,3,8,4,8,8,8,5,5,7,8,정의
4200,강원도,4201,춘천시,동내면,동내면,강원도_춘천시_동내면,3201034,14557,11205,5203,5458,317,13,106,5,1,0,3,15,0,7,11128,77,3352,46.75593098,49.04744788,2.848670022,0.11682243,0.952552121,0.044931704,0.008986341,0,0.026959022,0.134795111,0,0.062904385,17.71886182,2,1,3,6,4,8,10,11,9,5,11,7,정의
4200,강원도,4201,춘천시,동면,동면,강원도_춘천시_동면,3201031,12948,9575,4406,4705,262,5,109,3,0,2,6,12,2,2,9514,61,3373,46.31070002,49.45343704,2.753836452,0.052554131,1.14568005,0.031532478,0,0.021021652,0.063064957,0.126129914,0.021021652,0.021021652,17.7151329,2,1,3,7,4,8,12,9,6,5,9,9,정의
4200,강원도,4201,춘천시,동산면,동산면,강원도_춘천시_동산면,3201032,1369,1035,363,633,13,0,10,1,0,1,1,0,2,0,1024,11,334,35.44921875,61.81640625,1.26953125,0,0.9765625,0.09765625,0,0.09765625,0.09765625,0,0.1953125,0,18.813147,2,1,3,9,4,6,9,6,6,9,5,9,정의
4200,강원도,4201,춘천시,북산면,북산면,강원도_춘천시_북산면,3201039,756,591,173,394,11,0,4,0,1,0,0,0,1,2,586,5,165,29.5221843,67.23549488,1.877133106,0,0.682593857,0,0.170648464,0,0,0,0.170648464,0.341296928,19.50000447,2,1,3,8,4,8,6,8,8,8,6,5,정의
4200,강원도,4201,춘천시,사북면,사북면,강원도_춘천시_사북면,3201038,1994,1480,527,871,38,2,16,0,2,0,2,7,2,1,1468,12,514,35.89918256,59.33242507,2.588555858,0.136239782,1.089918256,0,0.136239782,0,0.136239782,0.476839237,0.136239782,0.068119891,18.22075155,2,1,3,6,4,11,6,11,6,5,6,10,정의
4200,강원도,4201,춘천시,서면,서면,강원도_춘천시_서면,3201037,3335,2486,894,1486,60,1,20,1,1,0,0,3,3,1,2470,16,849,36.19433198,60.16194332,2.429149798,0.04048583,0.809716599,0.04048583,0.04048583,0,0,0.12145749,0.12145749,0.04048583,18.49042146,2,1,3,7,4,7,7,11,11,5,5,7,정의
4200,강원도,4201,춘천시,석사동,석사동,강원도_춘천시_석사동,3201066,25642,19046,8636,9466,597,6,155,6,7,0,10,17,2,5,18907,139,6596,45.67620458,50.06611308,3.157560692,0.031734278,0.81980219,0.031734278,0.037023325,0,0.052890464,0.089913789,0.010578093,0.026445232,17.72534756,2,1,3,8,4,8,7,12,6,5,11,10,정의
4200,강원도,4201,춘천시,소양동,소양동,강원도_춘천시_소양동,3201058,7687,5988,2762,2973,148,7,45,4,0,0,2,5,5,1,5952,36,1699,46.40456989,49.94959677,2.48655914,0.117607527,0.756048387,0.067204301,0,0,0.033602151,0.084005376,0.084005376,0.016801075,17.84610473,2,1,3,5,4,8,11,11,9,6,6,10,정의
4200,강원도,4201,춘천시,신동면,신동면,강원도_춘천시_신동면,3201033,3617,3081,1338,1607,82,2,19,2,0,0,2,3,0,1,3056,25,536,43.78272251,52.58507853,2.683246073,0.065445026,0.621727749,0.065445026,0,0,0.065445026,0.098167539,0,0.032722513,17.92668833,2,1,3,6,4,6,10,10,6,5,10,9,정의
4200,강원도,4201,춘천시,신북읍,신북읍,강원도_춘천시_신북읍,3201011,7611,5948,2465,3182,148,4,70,3,0,1,2,12,5,3,5895,53,1663,41.81509754,53.97794741,2.510602205,0.067854114,1.187446989,0.050890585,0,0.016963528,0.033927057,0.203562341,0.084817642,0.050890585,17.88053146,2,1,3,7,4,8,12,11,10,5,6,8,정의
4200,강원도,4201,춘천시,신사우동,신사우동,강원도_춘천시_신사우동,3201071,18091,13650,6112,6891,385,11,124,6,2,2,9,15,3,2,13562,88,4441,45.06709925,50.81108981,2.838814334,0.081108981,0.914319422,0.044241262,0.014747087,0.014747087,0.066361894,0.110603156,0.022120631,0.014747087,17.76794424,2,1,3,6,4,8,10,10,7,5,9,10,정의
4200,강원도,4201,춘천시,약사명동,약사명동,강원도_춘천시_약사명동,3201054,3908,3218,1434,1639,94,1,21,4,0,0,0,2,0,2,3197,21,690,44.85455114,51.26681264,2.94025649,0.031279324,0.656865812,0.125117297,0,0,0,0.062558649,0,0.062558649,17.83251839,2,1,3,8,4,5,9,9,9,6,9,6,정의
4200,강원도,4201,춘천시,조운동,조운동,강원도_춘천시_조운동,3201053,3274,2540,1095,1306,79,1,20,0,2,1,5,0,2,2,2513,27,734,43.57341823,51.96975726,3.143653004,0.039793076,0.79586152,0,0.079586152,0.039793076,0.19896538,0,0.079586152,0.079586152,17.74059098,2,1,3,9,4,11,6,9,5,11,6,6,정의
4200,강원도,4201,춘천시,퇴계동,퇴계동,강원도_춘천시_퇴계동,3201067,33765,25316,11555,12571,742,9,199,9,2,1,14,24,4,7,25137,179,8449,45.96809484,50.0099455,2.951824004,0.035803795,0.791661694,0.035803795,0.007956399,0.003978199,0.055694793,0.095476787,0.015912798,0.027847396,17.77189481,2,1,3,7,4,7,11,12,6,5,10,9,정의
4200,강원도,4201,춘천시,효자1동,효자1동,강원도_춘천시_효자1동,3201063,4338,3504,1470,1862,108,3,34,1,0,0,2,3,2,1,3486,18,834,42.1686747,53.41365462,3.098106713,0.08605852,0.975329891,0.028686173,0,0,0.057372347,0.08605852,0.057372347,0.028686173,17.81491619,2,1,3,5,4,9,11,11,7,5,7,9,정의
4200,강원도,4201,춘천시,효자2동,효자2동,강원도_춘천시_효자2동,3201064,9650,6563,2624,3548,180,4,85,3,0,3,7,14,5,2,6475,88,3087,40.52509653,54.7953668,2.77992278,0.061776062,1.312741313,0.046332046,0,0.046332046,0.108108108,0.216216216,0.077220077,0.030888031,17.84424992,2,1,3,8,4,9,12,9,6,5,7,11,정의
4200,강원도,4201,춘천시,효자3동,효자3동,강원도_춘천시_효자3동,3201065,4075,2987,1163,1617,108,2,29,2,0,1,1,8,1,3,2935,52,1088,39.62521295,55.09369676,3.679727428,0.068143101,0.988074957,0.068143101,0,0.03407155,0.03407155,0.272572402,0.03407155,0.102214651,17.76408781,2,1,3,7,4,7,12,9,9,5,9,6,정의
4200,강원도,4201,춘천시,후평1동,후평1동,강원도_춘천시_후평1동,3201060,10453,7491,3049,4054,202,9,86,0,2,1,5,7,4,2,7421,70,2962,41.08610699,54.62875623,2.722005121,0.121277456,1.158873467,0,0.026950546,0.013475273,0.067376364,0.09432691,0.053901091,0.026950546,17.90675116,2,1,3,5,4,12,9,11,7,6,8,9,정의
4200,강원도,4201,춘천시,후평2동,후평2동,강원도_춘천시_후평2동,3201061,11336,8370,3721,4241,254,8,69,6,1,0,5,3,2,2,8312,58,2966,44.7666025,51.0226179,3.055822907,0.096246391,0.83012512,0.072184793,0.012030799,0,0.060153994,0.036092397,0.024061598,0.024061598,17.75779351,2,1,3,5,4,6,11,12,7,8,9,9,정의
4200,강원도,4201,춘천시,후평3동,후평3동,강원도_춘천시_후평3동,3201062,16559,12121,5328,6214,336,9,105,4,0,5,10,11,4,6,12032,89,4438,44.28191489,51.6456117,2.792553191,0.074800532,0.872672872,0.033244681,0,0.041555851,0.083111702,0.091422872,0.033244681,0.049867021,17.8031155,2,1,3,7,4,10,12,9,6,5,10,8,정의
4200,강원도,4202,원주시,개운동,개운동,강원도_원주시_개운동,3202053,10724,7880,3229,4303,171,6,75,1,2,4,11,12,3,1,7818,62,2844,41.30212331,55.03965208,2.187260169,0.076745971,0.959324635,0.012790995,0.02558199,0.051163981,0.140700947,0.153491942,0.038372985,0.012790995,18.04543822,2,1,3,7,4,11,10,8,6,5,9,11,정의
4200,강원도,4202,원주시,귀래면,귀래면,강원도_원주시_귀래면,3202035,2077,1623,546,996,44,2,16,0,0,0,1,1,2,2,1610,13,454,33.91304348,61.86335404,2.732919255,0.124223602,0.99378882,0,0,0,0.062111801,0.062111801,0.124223602,0.124223602,18.60185078,2,1,3,5,4,10,10,10,8,8,5,5,정의
4200,강원도,4202,원주시,단계동,단계동,강원도_원주시_단계동,3202060,22823,16553,7025,8678,468,8,180,3,3,3,13,22,2,3,16408,145,6270,42.81448074,52.88883471,2.852267187,0.048756704,1.097025841,0.018283764,0.018283764,0.018283764,0.079229644,0.134080936,0.012189176,0.018283764,17.80997445,2,1,3,7,4,8,8,8,6,5,12,8,정의
4200,강원도,4202,원주시,단구동,단구동,강원도_원주시_단구동,3202056,33408,23382,10838,11353,643,19,277,2,4,4,14,31,4,12,23201,181,10026,46.71350373,48.93323564,2.771432266,0.081893022,1.193914055,0.008620318,0.017240636,0.017240636,0.060342227,0.13361493,0.017240636,0.051721909,17.68336732,2,1,3,6,4,12,9,9,7,5,9,8,정의
4200,강원도,4202,원주시,명륜1동,명륜1동,강원도_원주시_명륜1동,3202054,9105,7283,3145,3763,219,5,65,6,1,0,7,10,4,3,7228,55,1822,43.51134477,52.06142778,3.029883785,0.069175429,0.899280576,0.083010515,0.013835086,0,0.0968456,0.138350858,0.055340343,0.041505257,17.74901436,2,1,3,8,4,7,11,12,6,5,9,10,정의
4200,강원도,4202,원주시,명륜2동,명륜2동,강원도_원주시_명륜2동,3202055,13430,9935,4355,5082,234,8,121,2,2,5,11,15,4,3,9842,93,3495,44.24913635,51.63584637,2.377565535,0.081284292,1.229424914,0.020321073,0.020321073,0.050802682,0.111765901,0.152408047,0.040642146,0.030481609,17.79074194,2,1,3,7,4,11,11,8,6,5,9,10,정의
4200,강원도,4202,원주시,무실동,무실동,강원도_원주시_무실동,3202067,25003,17963,8528,8573,517,8,145,1,2,4,13,15,5,8,17819,144,7040,47.85902688,48.11156631,2.901397385,0.044895898,0.813738145,0.005611987,0.011223974,0.022447949,0.072955834,0.084179808,0.028059936,0.044895898,17.75052604,2,1,3,7,4,12,11,10,6,5,9,7,정의
4200,강원도,4202,원주시,문막읍,문막읍,강원도_원주시_문막읍,3202011,14893,10394,4807,5061,253,6,139,6,1,1,13,5,9,5,10306,88,4499,46.64273239,49.10731613,2.454880652,0.058218513,1.348728896,0.058218513,0.009703086,0.009703086,0.126140113,0.048515428,0.08732777,0.048515428,17.70503782,2,1,3,7,4,7,11,11,5,9,6,9,정의
4200,강원도,4202,원주시,반곡관설동,반곡관설동,강원도_원주시_반곡관설동,3202068,28184,20645,10333,9203,705,5,186,6,2,5,21,20,4,3,20493,152,7539,50.42209535,44.90801737,3.440199092,0.024398575,0.907626995,0.02927829,0.00975943,0.024398575,0.102474016,0.0975943,0.01951886,0.014639145,17.65046248,1,2,3,8,4,7,12,8,5,6,10,11,정의
4200,강원도,4202,원주시,봉산동,봉산동,강원도_원주시_봉산동,3202064,6621,4893,1884,2764,108,10,53,1,0,1,14,9,1,1,4846,47,1728,38.87742468,57.03673132,2.228642179,0.206355757,1.093685514,0.020635576,0,0.020635576,0.28889806,0.185720182,0.020635576,0.020635576,18.11453093,2,1,3,6,4,8,12,8,5,7,8,8,정의
4200,강원도,4202,원주시,부론면,부론면,강원도_원주시_부론면,3202034,1917,1484,421,1011,29,0,9,0,0,0,2,0,0,1,1473,11,433,28.58112695,68.63543788,1.968771215,0,0.610997963,0,0,0,0.135777325,0,0,0.067888663,19.78771345,2,1,3,7,4,7,7,7,5,7,7,6,정의
4200,강원도,4202,원주시,소초면,소초면,강원도_원주시_소초면,3202031,6818,4889,1691,2944,111,4,57,2,2,1,26,5,3,4,4850,39,1929,34.86597938,60.70103093,2.288659794,0.082474227,1.175257732,0.041237113,0.041237113,0.020618557,0.536082474,0.103092784,0.06185567,0.082474227,18.42520195,2,1,3,7,4,10,10,12,5,6,9,7,정의
4200,강원도,4202,원주시,신림면,신림면,강원도_원주시_신림면,3202038,3374,2664,968,1590,41,0,44,1,0,0,0,6,2,2,2654,10,710,36.47324793,59.90957046,1.54483798,0,1.657874906,0.037678975,0,0,0,0.226073851,0.07535795,0.07535795,18.46465108,2,1,4,9,3,8,9,9,9,5,6,6,국가혁명
4200,강원도,4202,원주시,우산동,우산동,강원도_원주시_우산동,3202061,10943,7874,3206,4280,188,5,104,3,2,2,6,13,3,1,7813,61,3069,41.03417381,54.78049405,2.406246,0.063995904,1.331114809,0.038397543,0.025598362,0.025598362,0.076795085,0.166389351,0.038397543,0.012799181,17.93269036,2,1,3,7,4,8,10,10,6,5,8,12,정의
4200,강원도,4202,원주시,원인동,원인동,강원도_원주시_원인동,3202052,3721,2565,1025,1403,60,3,36,0,0,0,3,6,3,1,2540,25,1156,40.35433071,55.23622047,2.362204724,0.118110236,1.417322835,0,0,0,0.118110236,0.236220472,0.118110236,0.039370079,17.92081365,2,1,3,6,4,10,10,10,6,5,6,9,정의
4200,강원도,4202,원주시,일산동,일산동,강원도_원주시_일산동,3202057,7551,5473,2179,2982,145,3,67,0,0,2,12,4,3,3,5400,73,2078,40.35185185,55.22222222,2.685185185,0.055555556,1.240740741,0,0,0.037037037,0.222222222,0.074074074,0.055555556,0.055555556,17.91937406,2,1,3,7,4,11,11,10,5,6,7,7,정의
4200,강원도,4202,원주시,중앙동,중앙동,강원도_원주시_중앙동,3202051,3722,2935,1117,1702,55,2,25,2,1,1,4,4,1,3,2917,18,787,38.29276654,58.34761742,1.8854988,0.068563593,0.857044909,0.068563593,0.034281796,0.034281796,0.137127185,0.137127185,0.034281796,0.102845389,18.35256076,2,1,3,8,4,8,10,10,5,5,10,7,정의
4200,강원도,4202,원주시,지정면,지정면,강원도_원주시_지정면,3202033,18683,13552,6827,6057,371,6,156,3,3,5,7,9,1,5,13450,102,5131,50.75836431,45.03345725,2.758364312,0.044609665,1.159851301,0.022304833,0.022304833,0.037174721,0.05204461,0.066914498,0.007434944,0.037174721,17.74837388,1,2,3,7,4,10,10,8,6,5,12,8,정의
4200,강원도,4202,원주시,태장1동,태장1동,강원도_원주시_태장1동,3202062,8766,6368,2899,3145,149,2,92,2,1,4,7,13,5,3,6322,46,2398,45.85574185,49.74691553,2.356849098,0.031635558,1.455235685,0.031635558,0.015817779,0.063271117,0.110724454,0.205631129,0.079088896,0.047453338,17.68217814,2,1,3,10,4,10,12,8,6,5,7,9,정의
4200,강원도,4202,원주시,태장2동,태장2동,강원도_원주시_태장2동,3202063,19299,13407,5851,6787,379,9,208,4,2,4,12,17,9,10,13292,115,5892,44.01895877,51.06078844,2.851339151,0.067709901,1.564851038,0.030093289,0.015046645,0.030093289,0.090279868,0.127896479,0.067709901,0.075233223,17.61192726,2,1,3,8,4,10,12,10,6,5,8,7,정의
4200,강원도,4202,원주시,판부면,판부면,강원도_원주시_판부면,3202037,6209,4601,2114,2269,106,1,57,3,3,1,2,4,0,3,4563,38,1608,46.32916941,49.72605742,2.323033092,0.021915407,1.249178172,0.06574622,0.06574622,0.021915407,0.043830813,0.087661626,0,0.06574622,17.77807604,2,1,3,10,4,6,6,10,9,5,12,6,정의
4200,강원도,4202,원주시,학성동,학성동,강원도_원주시_학성동,3202058,5238,4005,1603,2205,100,3,44,2,0,0,1,8,4,5,3975,30,1233,40.32704403,55.47169811,2.51572327,0.075471698,1.106918239,0.050314465,0,0,0.025157233,0.201257862,0.100628931,0.125786164,17.9760857,2,1,3,8,4,9,11,11,10,5,7,6,정의
4200,강원도,4202,원주시,행구동,행구동,강원도_원주시_행구동,3202066,6986,5584,2526,2817,147,4,46,0,0,4,7,4,0,1,5556,28,1402,45.46436285,50.70194384,2.645788337,0.07199424,0.827933765,0,0,0.07199424,0.125989921,0.07199424,0,0.01799856,17.82339166,2,1,3,6,4,10,10,6,5,6,10,9,정의
4200,강원도,4202,원주시,호저면,호저면,강원도_원주시_호저면,3202032,3446,2606,932,1540,51,2,35,0,3,0,3,3,4,2,2575,31,840,36.19417476,59.80582524,1.980582524,0.077669903,1.359223301,0,0.116504854,0,0.116504854,0.116504854,0.155339806,0.077669903,18.39218312,2,1,3,9,4,11,6,11,6,6,5,9,정의
4200,강원도,4202,원주시,흥업면,흥업면,강원도_원주시_흥업면,3202036,8581,6604,2928,3349,156,4,74,1,0,4,6,7,2,3,6534,70,1977,44.8117539,51.25497398,2.387511478,0.061218243,1.132537496,0.015304561,0,0.061218243,0.091827365,0.107131925,0.030609122,0.045913682,17.81583062,2,1,3,7,4,11,12,7,6,5,10,9,정의
4200,강원도,4203,강릉시,강남동,강남동,강원도_강릉시_강남동,3203062,14575,10635,3798,6322,245,11,122,4,1,2,12,13,9,5,10544,91,3940,36.02048558,59.95827011,2.323596358,0.104324734,1.157056146,0.037936267,0.009484067,0.018968134,0.113808801,0.123292868,0.085356601,0.047420334,18.40725523,2,1,3,7,4,10,12,11,6,5,8,9,정의
